date,X000001,X000166,X000686,X000712,X000728,X000750,X000776,X000783,X002142,X002500,X002673,X002736,X600000,X600015,X600016,X600030,X600036,X600061,X600109,X600369,X600837,X600958,X600999,X601009,X601099,X601166,X601169,X601198,X601211,X601288,X601318,X601328,X601336,X601377,X601398,X601555,X601601,X601628,X601688,X601788,X601818,X601901,X601939,X601988,X601998
2018/8/1,9.15,4.38,6.21,9.18,6.94,3.46,13.25,5.18,17,6.53,7.25,8.8,9.91,7.49,5.95,16.56,27.87,9.18,6.92,3.79,9.05,8.83,13.08,7.72,2.34,15.22,5.89,12.39,14.68,3.6,59.7,5.63,46.83,4.78,5.55,6.57,33.17,22.76,15.1,10.78,3.61,6.63,6.88,3.56,5.89
2018/8/2,8.94,4.28,6.04,8.64,6.69,3.37,13,5.11,16.98,6.29,7.01,8.59,9.79,7.34,5.83,16.12,27.18,8.94,6.69,3.69,8.86,8.53,12.77,7.56,2.28,14.91,5.79,11.62,14.4,3.5,58.26,5.53,44.97,4.65,5.44,6.39,31.88,22.26,14.61,10.5,3.53,6.38,6.74,3.49,5.87
2018/8/3,8.91,4.26,5.99,8.5,6.62,3.37,12.94,5.1,16.69,6.24,6.93,8.48,9.83,7.34,5.82,16.02,27.24,8.91,6.63,3.67,8.83,8.37,12.68,7.52,2.26,14.95,5.75,11.6,14.18,3.53,57.82,5.53,44.04,4.58,5.48,6.34,31.91,22.01,14.43,10.49,3.56,6.39,6.83,3.49,5.85
2018/8/6,8.94,4.23,5.97,8.13,6.51,3.36,12.8,5.04,16.72,6.18,6.87,8.37,9.91,7.35,5.84,15.91,27.59,8.83,6.57,3.71,8.61,8.02,12.55,7.54,2.25,15.01,5.73,10.44,14.04,3.56,57.83,5.55,43.74,4.52,5.51,6.28,32.27,21.64,14.64,10.32,3.56,6.32,6.89,3.51,5.85
2018/8/7,9.17,4.33,6.12,8.48,6.71,3.43,13.24,5.13,17.53,6.34,7.21,8.56,10.11,7.49,5.97,16.38,28.48,9.09,6.79,3.84,8.83,8.25,13.12,7.63,2.3,15.32,5.81,10.43,14.45,3.63,59.56,5.61,44.95,4.62,5.6,6.47,33.38,22.15,15.66,10.61,3.61,6.44,6.98,3.56,5.95
2018/8/8,9.05,4.31,6.04,8.23,6.62,3.37,13.17,5.05,17.44,6.22,7.11,8.6,10.05,7.42,5.91,16.03,28.11,8.98,6.67,3.83,8.7,8.17,13.02,7.25,2.27,15.12,5.79,10.08,14.21,3.58,58.38,5.57,43.22,4.55,5.51,6.37,32.32,21.99,15.18,10.56,3.57,6.06,6.85,3.53,5.9
2018/8/9,9.29,4.37,6.2,8.49,6.73,3.43,13.34,5.13,17.47,6.32,7.4,8.69,10.14,7.54,5.97,16.38,28.77,9.13,6.8,3.87,8.85,8.31,13.25,7.34,2.31,15.43,5.84,10.05,14.59,3.63,60.62,5.61,44.88,4.64,5.57,6.51,33.89,22.36,15.57,10.78,3.61,6.13,6.93,3.56,5.97
2018/8/10,9.23,4.37,6.19,8.53,6.77,3.44,13.31,5.13,17.16,6.31,7.44,8.7,10.07,7.54,5.96,16.37,28.44,9.17,6.83,3.86,8.81,8.34,13.32,7.35,2.31,15.4,5.82,10.18,14.63,3.61,60.44,5.58,44.87,4.64,5.5,6.51,33.86,22.31,15.48,10.81,3.59,6.14,6.85,3.54,5.95
2018/8/13,9.05,4.38,6.17,8.55,6.73,3.43,13.3,5.08,16.9,6.28,7.37,8.59,9.98,7.45,5.89,16.21,27.71,9.17,6.85,3.82,8.72,8.48,13.25,7.26,2.3,15.16,5.78,10.07,14.59,3.56,59.55,5.52,44.3,4.59,5.4,6.46,33.39,22.08,15.24,10.78,3.56,6.19,6.67,3.5,5.86
2018/8/14,9,4.41,6.15,8.58,6.74,3.42,13.28,5.07,16.85,6.28,7.4,8.49,10.06,7.44,5.86,16.19,27.51,9.09,6.82,3.78,8.7,8.38,13.26,7.2,2.29,15.09,5.8,10.05,14.56,3.55,59.05,5.52,44.57,4.62,5.38,6.46,33.45,22.14,15.16,10.89,3.55,6.12,6.68,3.51,5.85
2018/8/15,8.79,4.37,6.06,8.31,6.57,3.36,12.87,5,16.47,6.17,7.23,8.32,9.9,7.32,5.78,15.87,26.7,8.91,6.68,3.67,8.46,8.17,13,7.14,2.26,14.83,5.71,9.82,14.23,3.49,57.03,5.45,42.82,4.58,5.29,6.36,32.14,21.64,14.81,10.6,3.48,5.92,6.57,3.45,5.75
2018/8/16,8.78,4.39,6.12,8.41,6.62,3.39,13.14,5,16.29,6.24,7.72,8.31,10.06,7.29,5.82,15.95,26.74,8.97,6.75,3.69,8.45,8.31,13.37,7.12,2.29,14.84,5.71,9.91,14.38,3.51,56.98,5.46,43.38,4.61,5.27,6.43,32.53,21.82,14.91,10.77,3.49,5.99,6.6,3.47,5.75
2018/8/17,8.81,4.3,6.07,8.39,6.59,3.36,13.19,4.95,15.85,6.17,7.76,8.2,9.98,7.26,5.8,15.75,26.52,8.88,6.68,3.61,8.37,8.17,12.83,7.11,2.27,14.68,5.67,9.7,14.24,3.5,56.58,5.42,43.73,4.59,5.26,6.37,32.76,21.6,14.75,10.74,3.45,5.93,6.52,3.45,5.72
2018/8/20,9,4.34,6.16,8.54,6.72,3.41,13.39,4.99,15.53,6.28,7.96,8.3,10.15,7.39,5.86,16.07,26.96,8.92,6.82,3.64,8.5,8.38,13.04,7.2,2.29,14.94,5.77,9.88,14.69,3.57,57.81,5.5,44.62,4.63,5.36,6.51,33.4,21.99,15.09,10.91,3.5,5.99,6.66,3.5,5.78
2018/8/21,9.23,4.41,6.21,8.56,6.74,3.41,13.36,5.02,16.03,6.32,8,8.34,10.12,7.4,5.89,16.16,27.1,8.93,6.85,3.68,8.58,8.45,13.06,7.23,2.3,15.16,5.76,9.9,14.83,3.59,59.42,5.51,46.28,4.66,5.4,6.57,34.32,22.33,15.25,10.92,3.53,5.99,6.72,3.52,5.83
2018/8/22,9.29,4.4,6.14,8.37,6.68,3.39,13.4,4.98,15.99,6.25,7.97,8.29,10.09,7.34,5.86,16.17,27.04,8.84,6.77,3.66,8.52,8.44,12.94,7.18,2.29,15.11,5.69,9.77,14.77,3.57,60.93,5.5,45.68,4.49,5.39,6.53,33.95,22.32,15.14,10.86,3.53,5.95,6.7,3.5,5.8
2018/8/23,9.36,4.42,6.18,8.48,6.73,3.41,13.43,5.01,16.19,6.42,7.96,8.31,10.07,7.37,5.86,16.28,27.3,8.86,6.81,3.69,8.59,8.58,13.09,7.17,2.3,15.12,5.71,9.88,14.81,3.57,62.13,5.52,46.06,4.52,5.4,6.55,33.71,22.45,15.39,10.94,3.55,5.97,6.69,3.5,5.78
2018/8/24,10.03,4.44,6.19,8.54,6.73,3.42,13.59,5.01,16.51,6.38,8.1,8.32,10.3,7.64,5.96,16,27.7,8.92,6.83,3.71,8.64,8.64,13.19,7.34,2.29,15.4,5.8,9.83,14.89,3.61,62.47,5.65,46.42,4.53,5.49,6.59,34.12,22.57,15.62,11,3.63,6.02,6.8,3.53,5.9
2018/8/27,10.43,4.47,6.29,8.59,6.81,3.46,13.65,5.12,16.92,6.45,8.16,8.51,10.33,7.71,6.03,16.33,28.54,8.99,6.91,3.77,8.75,8.81,13.35,7.4,2.32,15.49,5.81,9.94,14.98,3.64,63.47,5.68,47.44,4.59,5.53,6.65,34.48,22.6,15.84,11.08,3.7,6.09,6.91,3.55,6.03
2018/8/28,10.29,4.46,6.25,8.54,6.75,3.43,13.56,5.08,16.86,6.42,8.09,8.45,10.3,7.66,5.98,16.21,28.62,9.02,6.88,3.73,8.73,8.77,13.25,7.39,2.3,15.45,5.81,9.95,14.81,3.62,62.9,5.64,46.9,4.57,5.51,6.62,33.47,22.36,15.64,10.99,3.7,6.07,6.95,3.56,6.02
2018/8/29,10.27,4.46,6.22,8.34,6.72,3.42,13.55,5.08,16.88,6.37,8.1,8.45,10.32,7.64,5.96,16.07,28.76,9,6.87,3.7,8.69,8.73,13.18,7.42,2.3,15.16,5.77,9.88,14.75,3.64,63.01,5.65,46.92,4.56,5.49,6.59,32.92,22.41,15.48,10.84,3.68,6.05,6.9,3.56,6.03
2018/8/30,10.12,4.39,6.13,8.24,6.58,3.36,13.49,5.03,16.55,6.32,7.82,8.34,10.17,7.5,5.89,15.94,28.14,8.81,6.73,3.66,8.58,8.72,13,7.31,2.26,15.06,5.72,9.72,14.48,3.6,63.16,5.58,45.8,4.53,5.4,6.33,32.8,21.97,15.25,10.4,3.67,5.94,6.83,3.53,5.96
2018/8/31,10.13,4.46,6.12,8.02,6.65,3.37,13.49,5.05,16.78,6.34,7.9,8.4,10.33,7.75,5.97,15.98,28.29,8.79,6.77,3.65,8.57,8.78,13.1,7.37,2.26,15.08,5.83,10,14.62,3.63,62.98,5.62,45.85,4.53,5.44,6.36,32.76,22.1,15.36,10.41,3.73,5.96,6.88,3.55,5.97
2018/9/3,10.19,4.43,6.14,7.91,6.65,3.36,13.49,5.01,16.74,6.35,8.02,8.26,10.24,7.68,5.98,16.09,28.14,8.69,6.81,3.61,8.53,8.63,12.88,7.31,2.25,15.08,5.79,10.14,14.62,3.64,62.73,5.65,47.03,4.46,5.43,6.34,33.17,22.12,15.27,10,3.7,5.9,6.88,3.55,5.98
2018/9/4,10.43,4.48,6.22,7.98,6.7,3.38,13.49,5.06,16.88,6.41,8.07,8.32,10.37,7.76,6.08,16.27,28.64,8.72,6.85,3.67,8.63,8.78,12.95,7.39,2.27,15.24,5.84,10.19,14.81,3.65,64.8,5.71,47.18,4.48,5.44,6.36,33.68,22.26,15.47,10.01,3.76,5.95,6.93,3.58,6.04
2018/9/5,10.05,4.43,6.15,7.88,6.67,3.36,13.44,5.09,16.36,6.27,7.82,8.22,10.12,7.59,6,15.92,27.69,8.57,6.74,3.63,8.48,8.71,12.79,7.26,2.26,14.95,5.73,10.06,14.45,3.6,62.8,5.58,46.01,4.44,5.35,6.3,32.5,21.71,15.04,9.87,3.7,5.88,6.71,3.53,5.87
2018/9/6,9.97,4.43,6.12,7.76,6.65,3.35,13.4,5.06,16.15,6.24,7.81,8.2,10.14,7.53,6,15.86,27.5,8.52,6.74,3.62,8.48,8.64,12.66,7.17,2.25,14.82,5.73,10.05,14.46,3.57,61.32,5.6,45.96,4.43,5.33,6.29,32.24,21.63,14.94,9.81,3.72,5.87,6.67,3.5,5.87
2018/9/7,10.01,4.47,6.08,7.82,6.67,3.37,13.4,5.04,16.23,6.23,7.66,8.21,10.19,7.54,5.99,15.89,28.17,8.46,6.74,3.62,8.5,8.83,12.68,7.18,2.24,14.82,5.74,10.12,14.53,3.59,62.78,5.56,46.57,4.42,5.35,6.31,32.71,21.57,14.88,9.75,3.73,5.86,6.66,3.51,5.83
2018/9/10,9.88,4.36,5.94,7.41,6.53,3.27,13.3,4.95,16.15,6.08,7.35,8.08,10.18,7.5,5.97,15.42,27.9,8.18,6.58,3.5,8.27,8.41,12.35,7.15,2.17,14.73,5.71,9.83,14.2,3.6,62.03,5.54,45,4.31,5.34,6.11,32.25,21.26,14.41,9.25,3.72,5.45,6.62,3.52,5.75
2018/9/11,9.91,4.38,5.96,7.54,6.6,3.26,13.21,4.97,16.08,6.09,7.52,8.05,10.02,7.45,5.9,15.52,27.4,8.2,6.64,3.5,8.34,8.57,12.42,7.18,2.17,14.65,5.66,10.14,14.27,3.59,61.68,5.49,44.7,4.33,5.34,6.14,31.3,21.11,14.54,9.25,3.7,5.42,6.58,3.51,5.72
2018/9/12,9.88,4.42,5.97,7.87,6.72,3.27,13.16,4.96,16.01,6.12,7.58,8.04,10.04,7.47,5.98,15.52,27.4,8.23,6.66,3.49,8.42,8.76,12.45,7.16,2.18,14.71,5.66,10.23,14.36,3.57,60.6,5.5,44.4,4.32,5.29,6.15,31.32,21.06,14.64,9.23,3.73,5.43,6.54,3.49,5.72
2018/9/13,9.96,4.48,6.09,8.66,6.82,3.29,13.31,5.01,16.07,6.19,7.85,8.08,10.29,7.55,6,15.71,27.76,8.28,6.76,3.54,8.58,8.88,12.57,7.22,2.22,14.9,5.75,10.27,14.68,3.63,62.4,5.6,46.03,4.38,5.37,6.23,31.98,21.26,14.8,9.32,3.78,5.46,6.64,3.54,5.75
2018/9/14,9.84,4.47,6.06,8.49,6.74,3.27,13.31,4.98,16.14,6.15,7.73,8.06,10.26,7.53,5.98,15.68,27.88,8.19,6.73,3.53,8.58,8.84,12.45,7.21,2.21,14.87,5.76,10.32,14.57,3.63,63.3,5.6,46.24,4.38,5.37,6.23,32.13,21.08,14.53,9.22,3.77,5.43,6.65,3.54,5.71
2018/9/17,9.69,4.47,6.03,8.63,6.85,3.27,13.25,4.95,15.93,6.18,7.95,7.96,10.15,7.45,5.95,15.59,27.45,8.14,6.74,3.5,8.57,8.87,12.33,7.12,2.21,14.77,5.7,10.11,14.43,3.62,62.51,5.56,46.56,4.39,5.32,6.23,32.05,20.81,14.54,9.11,3.77,5.2,6.61,3.52,5.65
2018/9/18,10.08,4.52,6.13,9.38,6.93,3.32,13.34,5.04,16.27,6.27,8.14,8.15,10.26,7.68,6.03,15.9,28.18,8.26,6.87,3.55,8.71,9,12.5,7.21,2.24,14.98,5.77,10.32,14.78,3.64,64.12,5.62,47.97,4.48,5.39,6.33,33.02,21.16,14.78,9.31,3.82,5.44,6.69,3.55,5.75
2018/9/19,10.24,4.51,6.18,9.42,6.93,3.35,13.4,5.08,16.57,6.27,8.08,8.2,10.24,7.75,6.03,16.13,28.4,8.34,6.95,3.57,8.79,8.99,12.6,7.27,2.25,15.06,5.78,10.31,14.81,3.65,65.15,5.64,48.79,4.48,5.44,6.35,33.36,21.4,14.97,9.4,3.82,5.48,6.78,3.56,5.79
2018/9/20,10.23,4.47,6.17,9.15,6.9,3.36,13.47,5.06,16.75,6.24,8.08,8.19,10.22,7.76,6.05,16.14,28.51,8.26,6.91,3.56,8.8,8.9,12.54,7.3,2.24,15.18,5.8,10.23,14.82,3.67,64.8,5.63,48.2,4.48,5.49,6.33,32.98,21.29,15.02,9.33,3.88,5.47,6.85,3.57,5.83
2018/9/21,10.67,4.53,6.28,9.33,7.01,3.41,13.7,5.15,17.45,6.33,8.32,8.36,10.49,8.03,6.25,16.68,30.3,8.4,7.08,3.62,9.03,9.06,13.03,7.55,2.29,15.69,5.95,10.48,15.14,3.93,67.49,5.79,49.96,4.58,5.75,6.44,34.3,22.06,15.41,9.52,3.93,5.56,7.21,3.68,6.04
2018/9/25,10.55,4.51,6.24,9.06,6.89,3.45,13.7,5.11,17.29,6.28,8.15,8.27,10.35,7.95,6.18,16.41,29.62,8.28,7.04,3.58,8.95,8.93,12.87,7.5,2.27,15.51,5.92,10.46,14.89,3.86,67.19,5.75,49.91,4.54,5.67,6.38,34.4,21.92,15.15,9.39,3.9,5.5,7.1,3.65,5.98
2018/9/26,10.71,4.55,6.26,9.05,6.92,3.41,13.8,5.12,17.65,6.28,8.1,8.36,10.41,8.11,6.24,16.56,30.45,8.34,7.03,3.59,9.03,8.94,12.94,7.55,2.27,15.7,5.99,10.33,15.01,3.85,67.96,5.8,50.15,4.55,5.7,6.38,35.25,22.45,15.33,9.45,3.89,5.51,7.13,3.68,6.04
2018/9/27,10.74,4.48,6.18,9.12,6.83,3.36,13.78,5.06,17.57,6.2,7.99,8.33,10.48,8.11,6.27,16.53,30.43,8.29,6.95,3.54,8.95,8.85,12.95,7.55,2.25,15.64,6.02,10.18,14.89,3.84,67.2,5.81,49,4.5,5.69,6.31,34.9,22.49,15.45,9.41,3.89,5.46,7.13,3.68,6.02
2018/9/28,11.05,4.5,6.25,9.28,6.89,3.38,13.85,5.1,17.76,6.24,8.09,8.44,10.62,8.17,6.34,16.69,30.69,8.34,7.02,3.57,8.96,8.93,13.13,7.65,2.26,15.95,6.11,10.26,14.99,3.89,68.5,5.84,50.48,4.54,5.77,6.39,35.51,22.68,15.75,9.5,3.91,5.52,7.24,3.72,6.06
2018/10/8,10.45,4.36,6.06,8.59,6.62,3.27,13.59,4.96,17.25,6.01,7.78,8.13,10.16,7.8,6.11,15.96,29.43,8.07,6.77,3.47,8.55,8.53,12.75,7.42,2.2,15.32,5.88,9.78,14.39,3.79,64.78,5.69,47.91,4.39,5.56,6.19,34.09,21.73,15.03,9.12,3.81,5.31,6.93,3.62,5.9
2018/10/9,10.56,4.36,6.06,8.65,6.62,3.25,13.57,4.96,16.96,6.02,7.81,8,10.15,7.84,6.11,16.04,29.4,8.09,6.77,3.43,8.53,8.51,12.71,7.42,2.21,15.51,5.86,9.77,14.35,3.75,65,5.69,48.38,4.35,5.53,6.17,33.79,21.73,14.9,9.11,3.78,5.29,6.9,3.59,5.83
2018/10/10,10.45,4.37,6.09,8.53,6.63,3.26,13.58,4.96,17.22,6.03,7.82,8.02,10.17,7.85,6.18,16.15,29.6,8.06,6.75,3.43,8.5,8.55,12.99,7.46,2.22,15.6,5.92,9.81,14.46,3.76,64.65,5.73,48.12,4.37,5.55,6.18,33.61,21.72,15.08,9.11,3.84,5.27,6.94,3.6,5.86
2018/10/11,9.86,4.02,5.49,7.68,5.97,2.94,13.17,4.46,16.54,5.43,7.05,7.29,9.8,7.55,5.96,15.17,28.45,7.26,6.11,3.09,7.92,7.95,12.1,7.2,2.05,15.02,5.7,8.95,13.78,3.65,61.85,5.5,46.1,4.04,5.4,5.56,32.8,21,14.23,8.27,3.71,4.79,6.68,3.5,5.74
2018/10/12,10.3,3.92,5.3,7.77,5.77,2.83,12.78,4.29,17.04,5.21,7.1,7.09,10.03,7.7,6.03,15.21,29.16,6.98,5.96,2.98,7.8,7.65,12.01,7.28,2,15.33,5.75,8.56,13.47,3.74,63.87,5.58,47.87,3.91,5.53,5.25,33.91,21.39,14.26,8.04,3.8,4.54,6.93,3.55,5.75
2018/10/15,10.11,3.92,5.22,7.29,5.68,2.77,12.35,4.21,16.68,5.07,6.99,7.03,10.03,7.59,6.01,15.02,28.74,6.95,5.84,2.96,7.69,7.82,11.47,7.16,1.99,15.12,5.65,8.48,13.52,3.7,63.2,5.55,47.32,3.91,5.43,5.11,33.3,21.06,14.07,7.79,3.8,4.47,6.81,3.5,5.58
2018/10/16,10.37,3.93,5.12,8.01,5.64,2.77,11.62,4.21,16.74,4.97,7.04,7.02,10.05,7.64,6.05,14.9,29.1,6.84,5.82,2.92,7.68,7.72,11.43,7.11,1.99,15.15,5.67,8.56,13.46,3.74,64,5.58,48.1,3.91,5.45,5.06,33.63,21.17,13.91,7.87,3.8,4.48,6.86,3.51,5.57
2018/10/17,10.33,3.97,5.21,7.95,5.68,2.81,11.54,4.2,16.79,5.01,7.17,7.04,10.29,7.69,6.15,15.09,29,6.92,5.91,2.98,7.75,7.97,11.59,7.15,2,15.2,5.74,8.4,13.7,3.77,64.16,5.65,46.57,3.96,5.43,5.13,33.26,21.34,14.15,8.17,3.89,4.56,6.83,3.54,5.69
2018/10/18,10.09,3.89,5.11,8.1,5.57,2.81,10.95,4.13,16.39,4.92,7.08,6.78,10.19,7.53,6.06,14.84,27.9,6.8,5.82,2.93,7.68,7.76,11.35,7.06,1.97,14.99,5.66,8.23,13.5,3.68,62.45,5.6,45.57,3.91,5.35,5.05,32.1,20.92,13.92,8.05,3.77,4.63,6.73,3.52,5.58
2018/10/19,10.76,3.97,5.29,8.53,5.74,2.91,11.04,4.23,16.9,5.04,7.23,6.95,10.38,7.79,6.18,15.38,29.21,6.96,5.97,2.99,8.11,8.15,11.61,7.25,2.02,15.47,5.83,8.47,13.94,3.79,65.62,5.71,47.98,4.02,5.48,5.27,34.75,21.77,14.52,8.45,3.92,4.8,6.98,3.61,5.74
2018/10/22,11.15,4.37,5.82,9.38,6.31,3.2,12.14,4.65,17.51,5.54,7.95,7.65,10.62,8.01,6.34,16.92,30,7.66,6.57,3.29,8.92,8.97,12.77,7.47,2.22,15.81,5.96,9.32,15.33,3.89,67.93,5.84,50.31,4.42,5.63,5.8,36.14,23.32,15.97,9.3,4.02,5.28,7.19,3.7,5.89
2018/10/23,10.84,4.34,5.82,9.58,6.31,3.52,11.97,4.75,16.92,5.49,8.07,7.86,10.45,7.82,6.18,16.71,29.02,7.67,6.51,3.37,8.8,9.11,12.54,7.31,2.27,15.53,5.87,9.45,14.93,3.81,65.51,5.77,48.9,4.75,5.47,5.8,35.45,22.65,15.66,9.33,3.94,5.23,6.96,3.62,5.76
2018/10/24,11.04,4.4,6.02,9.57,6.52,3.87,12.06,4.94,17.17,5.68,8.21,7.99,10.74,8,6.28,16.93,29.39,7.81,6.65,3.61,9.08,9.19,12.89,7.44,2.5,15.82,5.99,10.01,15.02,3.87,66.25,5.85,49.46,4.81,5.62,5.96,35.8,22.87,16.06,9.46,4,5.3,7.15,3.68,5.89
2018/10/25,11.29,4.52,6.41,9.89,7.08,4.26,12.28,5.28,17.21,6,8.6,8.31,10.84,8.06,6.34,17.35,29.66,8.4,7,3.97,9.43,9.46,13.2,7.57,2.75,15.97,6.04,10.29,15.28,3.88,66.66,5.95,50.08,5.07,5.65,6.36,36.98,23.35,16.42,9.77,4.05,5.49,7.24,3.71,5.97
2018/10/26,11.18,4.44,6.2,9.37,6.9,4.4,11.89,5.06,17.31,5.8,8.32,8.04,10.92,8.04,6.28,16.88,29.6,8.54,6.87,4.01,9.13,9.22,12.79,7.51,2.68,15.94,6.05,9.96,15.05,3.91,65.54,5.91,48.45,4.81,5.69,6.27,35.9,22.53,15.78,9.53,4,5.36,7.28,3.71,5.92
2018/10/29,10.75,4.38,6.21,9.52,7.09,4.45,11.76,5.06,16.8,5.76,8.17,7.97,10.79,7.94,6.29,16.65,27.85,8.36,6.9,3.92,9.08,9.17,12.75,7.38,2.7,15.78,6.04,9.91,14.69,3.82,62,5.92,46.08,4.74,5.58,6.44,33.51,21.67,15.67,9.4,3.96,5.29,7.08,3.7,5.83
2018/10/30,10.9,4.55,6.51,10.07,7.43,4.9,12.33,5.25,17.6,6.03,8.56,8.43,10.95,8.05,6.39,17.3,28.35,9.2,7.25,4.28,9.45,9.47,13.33,7.57,2.97,16.02,6.17,10.41,15.23,3.84,62.8,6,46.5,4.97,5.63,6.86,33.62,21.67,16.47,9.78,4.06,5.5,7.13,3.74,5.91
2018/10/31,10.91,4.46,6.33,9.8,7.2,4.73,12.41,5.15,17.61,5.91,8.36,8.38,10.98,8,6.39,17.16,28.91,9,7.17,4.08,9.42,9.22,13.23,7.33,2.86,16.12,6.08,10.15,15.25,3.87,63.63,6,46.78,4.9,5.63,6.63,33.66,21.87,16.65,9.67,4.01,5.44,7.15,3.72,5.92
2018/11/1,10.83,4.48,6.35,9.65,7.17,4.65,12.7,5.33,17.54,5.92,8.29,8.97,10.89,7.93,6.29,17.36,29.05,9.52,7.06,3.98,9.58,9.17,13.64,7.2,2.81,15.93,6.09,10.04,15.3,3.82,64.3,5.9,46.7,4.89,5.57,6.68,33.75,21.87,17.27,9.75,4,5.5,7.09,3.67,5.85
2018/11/2,11.09,4.54,6.47,9.8,7.25,4.77,13.2,5.43,18.25,6.05,8.47,9.07,11.18,8.09,6.39,17.79,30.33,9.73,7.21,4.04,9.86,9.47,14,7.28,2.84,16.38,6.16,10.38,15.74,3.87,67.35,5.96,49.63,5.09,5.64,6.82,35.59,22.67,17.7,10.39,4.03,5.58,7.17,3.71,5.94
2018/11/5,10.92,4.57,6.55,9.86,7.32,4.99,12.99,5.42,17.78,6.1,8.68,8.97,11.14,7.97,6.35,17.71,30,9.7,7.39,4.04,9.81,9.67,13.97,7.18,2.88,16.22,6.14,10.45,15.57,3.82,66.58,5.92,48.94,5,5.56,6.86,34.83,22.7,17.4,10.32,3.97,5.63,7.05,3.68,5.89
2018/11/6,10.84,4.53,6.52,9.8,7.19,4.8,13,5.38,17.55,6.02,8.52,9.11,11.03,7.92,6.26,17.71,29.87,9.58,7.23,3.93,9.7,9.52,14.31,7.2,2.8,16.06,6.09,10.32,15.44,3.79,66.8,5.93,48.45,4.94,5.53,6.77,34.15,22.64,17.43,10.19,3.96,5.56,7,3.66,5.87
2018/11/7,10.81,4.44,6.37,9.63,7.05,4.86,12.75,5.25,17.51,5.9,8.3,8.82,10.9,7.88,6.24,17.3,29.57,9.41,7.14,3.91,9.59,9.27,13.99,7.16,2.72,16.1,6.11,10.1,15.23,3.78,66.12,5.89,48.01,4.84,5.52,6.76,33.99,22.25,17.15,9.99,3.95,5.44,6.97,3.66,5.84
2018/11/8,10.89,4.4,6.33,9.85,6.95,4.64,12.6,5.14,17.76,5.9,8.23,9.08,11.06,7.89,6.27,16.97,30.01,9.33,7.06,3.81,9.3,9.21,13.78,7.13,2.65,16.21,6.1,10.01,14.97,3.79,66.3,5.95,47.48,4.76,5.53,6.59,33.97,22.25,16.8,9.78,3.97,5.38,6.97,3.67,5.87
2018/11/9,10.55,4.4,6.35,9.6,7.22,4.62,12.6,5.16,17.16,5.9,8.36,9.11,10.75,7.75,6.18,16.92,28.6,9.31,7.07,3.84,9.27,9.22,13.74,7.03,2.63,15.68,6,10.08,14.99,3.65,64.62,5.8,46.39,4.76,5.35,6.85,33,21.86,16.73,9.79,3.84,5.36,6.72,3.59,5.69
2018/11/12,10.56,4.45,6.55,9.96,7.34,4.67,12.9,5.26,17.09,6,8.53,9.19,10.8,7.86,6.2,17.13,28.56,9.52,7.22,3.93,9.39,9.35,13.85,7.1,2.69,15.72,6.04,10.42,15.26,3.64,64.66,5.84,46.6,4.94,5.36,7,32.57,22.01,17.14,9.97,3.84,5.42,6.72,3.61,5.72
2018/11/13,10.54,4.55,6.87,10.67,7.47,4.97,13.13,5.51,17.09,6.19,8.73,9.3,10.82,7.93,6.21,17.39,28.58,9.76,7.42,4.15,9.56,9.49,14.1,7.15,2.93,15.85,6.06,10.68,15.56,3.65,65.01,5.84,46.87,5.07,5.38,7.33,32.69,22.25,17.56,10.2,3.85,5.56,6.72,3.62,5.73
2018/11/14,10.44,4.52,6.74,10.53,7.29,4.77,12.93,5.44,16.85,6.1,8.59,9.05,10.7,7.83,6.14,17.05,28.16,9.4,7.33,4.09,9.36,9.41,13.83,7.09,3.05,15.73,5.99,10.74,15.31,3.59,63.95,5.78,46,5,5.31,7.16,32.08,22.01,17.21,10,3.82,5.52,6.62,3.58,5.68
2018/11/15,10.62,4.6,7,10.97,7.5,4.84,13.32,5.61,16.97,6.53,8.83,9.2,10.77,7.91,6.17,17.4,28.38,10.3,7.64,4.17,9.63,9.76,14.07,7.13,3.1,15.89,6.03,11.02,15.89,3.61,65.1,5.85,46.95,5.16,5.35,7.39,32.96,22.69,17.38,10.3,3.85,5.69,6.67,3.6,5.74
2018/11/16,10.57,4.71,7.37,11.18,7.73,4.9,13.88,5.8,17.1,6.67,9.08,9.36,10.76,7.92,6.16,17.58,28.48,10.78,8.12,4.22,9.95,9.96,14.5,7.15,3.07,15.82,6.05,11.29,16.13,3.6,65.25,5.85,46.76,5.32,5.34,7.52,32.8,22.57,17.57,10.59,3.86,5.82,6.66,3.6,5.76
2018/11/19,10.85,4.81,7.47,11.42,8.49,5.14,14.29,6.11,17.39,6.91,9.29,9.72,10.88,8.01,6.23,18.07,28.95,10.97,8.3,4.33,10.16,10.29,14.93,7.22,3.11,16.03,6.13,11.52,16.55,3.65,65.72,5.9,46.9,5.65,5.41,7.71,32.98,22.73,17.95,11.02,3.93,5.95,6.76,3.64,5.8
2018/11/20,10.57,4.58,7.15,10.63,8.01,4.79,13.69,5.78,17.1,6.65,8.83,9.34,10.69,7.86,6.16,17.37,28.42,10.28,7.99,4.07,9.7,9.77,14.16,7.11,2.96,15.88,6.05,10.99,16.04,3.6,64.1,5.85,45.7,5.34,5.35,7.31,32.05,22.08,17.2,10.46,3.88,5.71,6.72,3.6,5.71
